Date,Time,[CH4]_ppm,[CH4]_ppm_sd,[H2O]_ppm,[H2O]_ppm_sd,[CO2]_ppm,[CO2]_ppm_sd,[CH4]d_ppm,[CH4]d_ppm_sd,[CO2]d_ppm,[CO2]d_ppm_sd,GasP_torr,GasP_torr_sd,GasT_C,GasT_C_sd,AmbT_C,AmbT_C_sd,RD0_us,RD0_us_sd,RD1_us,RD1_us_sd,Fit_Flag,MIU_VALVE,M,IU_DESC
03/10/2025,"10:14:01.760,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.50E+02,0.00E+00,2.18E+00,0.00E+00,6.58E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:02.736,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.50E+02,0.00E+00,2.18E+00,0.00E+00,6.57E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:03.714,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.50E+02,0.00E+00,2.18E+00,0.00E+00,6.57E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:04.690,",2.16E+00,0.00E+00,1.19E+04,0.00E+00,6.49E+02,0.00E+00,2.19E+00,0.00E+00,6.57E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:05.667,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.49E+02,0.00E+00,2.19E+00,0.00E+00,6.57E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:06.644,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.49E+02,0.00E+00,2.18E+00,0.00E+00,6.57E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:07.621,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.49E+02,0.00E+00,2.18E+00,0.00E+00,6.56E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:08.598,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.49E+02,0.00E+00,2.18E+00,0.00E+00,6.57E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:09.576,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.49E+02,0.00E+00,2.18E+00,0.00E+00,6.56E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:10.551,",2.16E+00,0.00E+00,1.19E+04,0.00E+00,6.49E+02,0.00E+00,2.19E+00,0.00E+00,6.56E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:11.529,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.48E+02,0.00E+00,2.19E+00,0.00E+00,6.56E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:12.505,",2.16E+00,0.00E+00,1.17E+04,0.00E+00,6.49E+02,0.00E+00,2.18E+00,0.00E+00,6.57E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:13.482,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.48E+02,0.00E+00,2.18E+00,0.00E+00,6.56E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:14.460,",2.16E+00,0.00E+00,1.17E+04,0.00E+00,6.48E+02,0.00E+00,2.18E+00,0.00E+00,6.56E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:15.436,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.48E+02,0.00E+00,2.18E+00,0.00E+00,6.56E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:16.413,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.48E+02,0.00E+00,2.18E+00,0.00E+00,6.56E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:17.390,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.48E+02,0.00E+00,2.18E+00,0.00E+00,6.56E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:18.368,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.47E+02,0.00E+00,2.18E+00,0.00E+00,6.55E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:19.345,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.48E+02,0.00E+00,2.18E+00,0.00E+00,6.55E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:20.322,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.46E+02,0.00E+00,2.18E+00,0.00E+00,6.54E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:21.299,",2.15E+00,0.00E+00,1.17E+04,0.00E+00,6.47E+02,0.00E+00,2.18E+00,0.00E+00,6.55E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:22.274,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.47E+02,0.00E+00,2.18E+00,0.00E+00,6.55E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:23.253,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.47E+02,0.00E+00,2.18E+00,0.00E+00,6.54E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:24.230,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.47E+02,0.00E+00,2.18E+00,0.00E+00,6.55E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:25.206,",2.16E+00,0.00E+00,1.19E+04,0.00E+00,6.46E+02,0.00E+00,2.18E+00,0.00E+00,6.54E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:26.184,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.46E+02,0.00E+00,2.18E+00,0.00E+00,6.54E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:27.161,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.45E+02,0.00E+00,2.18E+00,0.00E+00,6.53E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:28.137,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.46E+02,0.00E+00,2.18E+00,0.00E+00,6.54E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:29.114,",2.16E+00,0.00E+00,1.19E+04,0.00E+00,6.46E+02,0.00E+00,2.18E+00,0.00E+00,6.54E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:30.091,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.46E+02,0.00E+00,2.18E+00,0.00E+00,6.54E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:31.068,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.46E+02,0.00E+00,2.18E+00,0.00E+00,6.54E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:32.044,",2.16E+00,0.00E+00,1.19E+04,0.00E+00,6.45E+02,0.00E+00,2.18E+00,0.00E+00,6.53E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:33.020,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.45E+02,0.00E+00,2.18E+00,0.00E+00,6.53E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:33.997,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.45E+02,0.00E+00,2.18E+00,0.00E+00,6.53E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:34.976,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.45E+02,0.00E+00,2.18E+00,0.00E+00,6.53E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:35.952,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.45E+02,0.00E+00,2.18E+00,0.00E+00,6.53E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:36.929,",2.16E+00,0.00E+00,1.17E+04,0.00E+00,6.45E+02,0.00E+00,2.18E+00,0.00E+00,6.52E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:37.907,",2.15E+00,0.00E+00,1.19E+04,0.00E+00,6.44E+02,0.00E+00,2.18E+00,0.00E+00,6.52E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:38.883,",2.15E+00,0.00E+00,1.17E+04,0.00E+00,6.44E+02,0.00E+00,2.18E+00,0.00E+00,6.52E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:39.860,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.44E+02,0.00E+00,2.18E+00,0.00E+00,6.51E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:40.836,",2.15E+00,0.00E+00,1.19E+04,0.00E+00,6.45E+02,0.00E+00,2.18E+00,0.00E+00,6.52E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:41.813,",2.16E+00,0.00E+00,1.19E+04,0.00E+00,6.44E+02,0.00E+00,2.18E+00,0.00E+00,6.52E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:42.791,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.44E+02,0.00E+00,2.18E+00,0.00E+00,6.51E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:43.766,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.43E+02,0.00E+00,2.18E+00,0.00E+00,6.51E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:44.746,",2.15E+00,0.00E+00,1.17E+04,0.00E+00,6.43E+02,0.00E+00,2.18E+00,0.00E+00,6.51E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:45.720,",2.15E+00,0.00E+00,1.17E+04,0.00E+00,6.43E+02,0.00E+00,2.18E+00,0.00E+00,6.51E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:46.698,",2.15E+00,0.00E+00,1.19E+04,0.00E+00,6.43E+02,0.00E+00,2.18E+00,0.00E+00,6.51E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:47.675,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.43E+02,0.00E+00,2.18E+00,0.00E+00,6.51E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:48.652,",2.16E+00,0.00E+00,1.19E+04,0.00E+00,6.43E+02,0.00E+00,2.18E+00,0.00E+00,6.51E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:49.629,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.43E+02,0.00E+00,2.18E+00,0.00E+00,6.50E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:50.606,",2.15E+00,0.00E+00,1.19E+04,0.00E+00,6.42E+02,0.00E+00,2.18E+00,0.00E+00,6.50E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:51.583,",2.15E+00,0.00E+00,1.19E+04,0.00E+00,6.42E+02,0.00E+00,2.18E+00,0.00E+00,6.49E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:52.559,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.42E+02,0.00E+00,2.18E+00,0.00E+00,6.50E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:53.536,",2.16E+00,0.00E+00,1.19E+04,0.00E+00,6.42E+02,0.00E+00,2.18E+00,0.00E+00,6.50E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:54.513,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.42E+02,0.00E+00,2.18E+00,0.00E+00,6.50E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:55.489,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.42E+02,0.00E+00,2.18E+00,0.00E+00,6.50E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:56.466,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.42E+02,0.00E+00,2.18E+00,0.00E+00,6.49E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:57.443,",2.16E+00,0.00E+00,1.18E+04,0.00E+00,6.41E+02,0.00E+00,2.18E+00,0.00E+00,6.49E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:58.419,",2.15E+00,0.00E+00,1.19E+04,0.00E+00,6.41E+02,0.00E+00,2.18E+00,0.00E+00,6.49E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:14:59.396,",2.15E+00,0.00E+00,1.19E+04,0.00E+00,6.41E+02,0.00E+00,2.18E+00,0.00E+00,6.49E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:00.375,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.41E+02,0.00E+00,2.18E+00,0.00E+00,6.49E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:01.351,",2.15E+00,0.00E+00,1.19E+04,0.00E+00,6.41E+02,0.00E+00,2.18E+00,0.00E+00,6.49E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:02.329,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.40E+02,0.00E+00,2.18E+00,0.00E+00,6.48E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:03.306,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.41E+02,0.00E+00,2.18E+00,0.00E+00,6.48E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:04.282,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.40E+02,0.00E+00,2.18E+00,0.00E+00,6.48E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:05.259,",2.15E+00,0.00E+00,1.19E+04,0.00E+00,6.40E+02,0.00E+00,2.18E+00,0.00E+00,6.48E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:06.235,",2.16E+00,0.00E+00,1.19E+04,0.00E+00,6.40E+02,0.00E+00,2.18E+00,0.00E+00,6.48E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:07.212,",2.15E+00,0.00E+00,1.19E+04,0.00E+00,6.40E+02,0.00E+00,2.18E+00,0.00E+00,6.48E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:08.189,",2.15E+00,0.00E+00,1.19E+04,0.00E+00,6.40E+02,0.00E+00,2.18E+00,0.00E+00,6.48E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:09.166,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.39E+02,0.00E+00,2.18E+00,0.00E+00,6.47E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:10.143,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.39E+02,0.00E+00,2.18E+00,0.00E+00,6.47E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:11.119,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.40E+02,0.00E+00,2.18E+00,0.00E+00,6.47E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:12.096,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.39E+02,0.00E+00,2.18E+00,0.00E+00,6.47E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:13.073,",2.15E+00,0.00E+00,1.19E+04,0.00E+00,6.39E+02,0.00E+00,2.18E+00,0.00E+00,6.47E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:14.050,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.39E+02,0.00E+00,2.18E+00,0.00E+00,6.47E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.03E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:15.028,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.39E+02,0.00E+00,2.18E+00,0.00E+00,6.46E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:16.004,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.38E+02,0.00E+00,2.17E+00,0.00E+00,6.46E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:16.982,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.39E+02,0.00E+00,2.18E+00,0.00E+00,6.47E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:17.958,",2.15E+00,0.00E+00,1.19E+04,0.00E+00,6.38E+02,0.00E+00,2.18E+00,0.00E+00,6.46E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:18.936,",2.15E+00,0.00E+00,1.19E+04,0.00E+00,6.38E+02,0.00E+00,2.18E+00,0.00E+00,6.46E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:19.912,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.38E+02,0.00E+00,2.18E+00,0.00E+00,6.46E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
03/10/2025,"10:15:20.889,",2.15E+00,0.00E+00,1.18E+04,0.00E+00,6.37E+02,0.00E+00,2.17E+00,0.00E+00,6.45E+02,0.00E+00,1.41E+02,0.00E+00,1.91E+01,0.00E+00,2.08E+01,0.00E+00,1.04E+01,0.00E+00,1.13E+01,0.00E+00,3,0,1,meters
